Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 01:43:01.646000,TSU,22,0 days 00:01:38.058000,26.0,2.0,,,0 days 00:00:31.252000,0 days 00:00:42.540000,0 days 00:00:24.266000,0 days 01:41:54.864000,0 days 01:42:37.404000,0 days 01:43:01.670000,230.0,255.0,285.0,321.0,False,HARD,12.0,True,RB,0 days 01:41:23.588000,2024-03-02 15:45:06.019,1,11.0,False,,False,True,bahrain_2024
0 days 01:44:39.729000,TSU,22,0 days 00:01:38.083000,27.0,2.0,,,0 days 00:00:31.195000,0 days 00:00:42.468000,0 days 00:00:24.420000,0 days 01:43:32.865000,0 days 01:44:15.333000,0 days 01:44:39.753000,228.0,260.0,284.0,314.0,False,HARD,13.0,True,RB,0 days 01:43:01.646000,2024-03-02 15:46:44.077,1,11.0,True,TRACK LIMITS AT TURN 13 LAP 27 ,False,True,bahrain_2024
0 days 01:46:17.893000,TSU,22,0 days 00:01:38.164000,28.0,2.0,,,0 days 00:00:31.266000,0 days 00:00:42.608000,0 days 00:00:24.290000,0 days 01:45:11.019000,0 days 01:45:53.627000,0 days 01:46:17.917000,229.0,251.0,279.0,302.0,False,HARD,14.0,True,RB,0 days 01:44:39.729000,2024-03-02 15:48:22.160,1,10.0,False,,False,True,bahrain_2024
0 days 01:47:55.670000,TSU,22,0 days 00:01:37.777000,29.0,2.0,,,0 days 00:00:31.161000,0 days 00:00:42.542000,0 days 00:00:24.074000,0 days 01:46:49.078000,0 days 01:47:31.620000,0 days 01:47:55.694000,230.0,254.0,278.0,299.0,False,HARD,15.0,True,RB,0 days 01:46:17.893000,2024-03-02 15:50:00.324,1,10.0,False,,False,True,bahrain_2024
0 days 01:49:33.147000,TSU,22,0 days 00:01:37.477000,30.0,2.0,,,0 days 00:00:31.158000,0 days 00:00:42.314000,0 days 00:00:24.005000,0 days 01:48:26.852000,0 days 01:49:09.166000,0 days 01:49:33.171000,232.0,253.0,278.0,299.0,False,HARD,16.0,True,RB,0 days 01:47:55.670000,2024-03-02 15:51:38.101,1,10.0,False,,False,True,bahrain_2024
0 days 01:51:10.615000,TSU,22,0 days 00:01:37.468000,31.0,2.0,,,0 days 00:00:31.151000,0 days 00:00:42.349000,0 days 00:00:23.968000,0 days 01:50:04.322000,0 days 01:50:46.671000,0 days 01:51:10.639000,232.0,253.0,278.0,299.0,False,HARD,17.0,True,RB,0 days 01:49:33.147000,2024-03-02 15:53:15.578,1,10.0,False,,False,True,bahrain_2024
0 days 01:52:48.462000,TSU,22,0 days 00:01:37.847000,32.0,2.0,,,0 days 00:00:31.448000,0 days 00:00:42.329000,0 days 00:00:24.070000,0 days 01:51:42.087000,0 days 01:52:24.416000,0 days 01:52:48.486000,231.0,257.0,278.0,299.0,False,HARD,18.0,True,RB,0 days 01:51:10.615000,2024-03-02 15:54:53.046,1,10.0,False,,False,True,bahrain_2024
0 days 01:54:25.960000,TSU,22,0 days 00:01:37.498000,33.0,2.0,,,0 days 00:00:31.221000,0 days 00:00:42.222000,0 days 00:00:24.055000,0 days 01:53:19.707000,0 days 01:54:01.929000,0 days 01:54:25.984000,232.0,256.0,278.0,300.0,False,HARD,19.0,True,RB,0 days 01:52:48.462000,2024-03-02 15:56:30.893,1,10.0,False,,False,True,bahrain_2024
0 days 01:59:41.918000,TSU,22,0 days 00:01:37.706000,36.0,3.0,,,0 days 00:00:31.984000,0 days 00:00:41.954000,0 days 00:00:23.768000,0 days 01:58:36.220000,0 days 01:59:18.174000,0 days 01:59:41.942000,235.0,245.0,287.0,302.0,False,HARD,2.0,True,RB,0 days 01:58:04.212000,2024-03-02 16:01:46.643,1,15.0,False,,False,True,bahrain_2024
0 days 02:01:17.751000,TSU,22,0 days 00:01:35.833000,37.0,3.0,,,0 days 00:00:30.480000,0 days 00:00:41.686000,0 days 00:00:23.667000,0 days 02:00:12.422000,0 days 02:00:54.108000,0 days 02:01:17.775000,236.0,257.0,282.0,315.0,True,HARD,3.0,True,RB,0 days 01:59:41.918000,2024-03-02 16:03:24.349,1,14.0,False,,False,True,bahrain_2024
0 days 02:02:54.797000,TSU,22,0 days 00:01:37.046000,38.0,3.0,,,0 days 00:00:30.732000,0 days 00:00:42.390000,0 days 00:00:23.924000,0 days 02:01:48.507000,0 days 02:02:30.897000,0 days 02:02:54.821000,236.0,245.0,281.0,303.0,False,HARD,4.0,True,RB,0 days 02:01:17.751000,2024-03-02 16:05:00.182,1,13.0,False,,False,True,bahrain_2024
0 days 02:04:30.922000,TSU,22,0 days 00:01:36.125000,39.0,3.0,,,0 days 00:00:30.733000,0 days 00:00:41.684000,0 days 00:00:23.708000,0 days 02:03:25.554000,0 days 02:04:07.238000,0 days 02:04:30.946000,234.0,258.0,280.0,304.0,False,HARD,5.0,True,RB,0 days 02:02:54.797000,2024-03-02 16:06:37.228,1,13.0,False,,False,True,bahrain_2024
0 days 02:06:07.185000,TSU,22,0 days 00:01:36.263000,40.0,3.0,,,0 days 00:00:30.886000,0 days 00:00:41.751000,0 days 00:00:23.626000,0 days 02:05:01.832000,0 days 02:05:43.583000,0 days 02:06:07.209000,232.0,258.0,281.0,300.0,False,HARD,6.0,True,RB,0 days 02:04:30.922000,2024-03-02 16:08:13.353,1,13.0,False,,False,True,bahrain_2024
0 days 02:07:43.364000,TSU,22,0 days 00:01:36.179000,41.0,3.0,,,0 days 00:00:30.801000,0 days 00:00:41.719000,0 days 00:00:23.659000,0 days 02:06:38.010000,0 days 02:07:19.729000,0 days 02:07:43.388000,232.0,258.0,280.0,301.0,False,HARD,7.0,True,RB,0 days 02:06:07.185000,2024-03-02 16:09:49.616,1,13.0,False,,False,True,bahrain_2024
0 days 02:09:19.345000,TSU,22,0 days 00:01:35.981000,42.0,3.0,,,0 days 00:00:30.697000,0 days 00:00:41.532000,0 days 00:00:23.752000,0 days 02:08:14.085000,0 days 02:08:55.617000,0 days 02:09:19.369000,234.0,259.0,280.0,300.0,False,HARD,8.0,True,RB,0 days 02:07:43.364000,2024-03-02 16:11:25.795,1,13.0,False,,False,True,bahrain_2024
0 days 02:10:55.301000,TSU,22,0 days 00:01:35.956000,43.0,3.0,,,0 days 00:00:30.713000,0 days 00:00:41.533000,0 days 00:00:23.710000,0 days 02:09:50.082000,0 days 02:10:31.615000,0 days 02:10:55.325000,232.0,258.0,281.0,303.0,False,HARD,9.0,True,RB,0 days 02:09:19.345000,2024-03-02 16:13:01.776,1,13.0,False,,False,True,bahrain_2024
0 days 02:12:31.445000,TSU,22,0 days 00:01:36.144000,44.0,3.0,,,0 days 00:00:30.776000,0 days 00:00:41.594000,0 days 00:00:23.774000,0 days 02:11:26.101000,0 days 02:12:07.695000,0 days 02:12:31.469000,234.0,262.0,281.0,300.0,False,HARD,10.0,True,RB,0 days 02:10:55.301000,2024-03-02 16:14:37.732,1,13.0,False,,False,True,bahrain_2024
0 days 02:14:07.409000,TSU,22,0 days 00:01:35.964000,45.0,3.0,,,0 days 00:00:30.648000,0 days 00:00:41.470000,0 days 00:00:23.846000,0 days 02:13:02.117000,0 days 02:13:43.587000,0 days 02:14:07.433000,235.0,265.0,282.0,303.0,False,HARD,11.0,True,RB,0 days 02:12:31.445000,2024-03-02 16:16:13.876,1,13.0,False,,False,True,bahrain_2024
0 days 02:15:43.596000,TSU,22,0 days 00:01:36.187000,46.0,3.0,,,0 days 00:00:30.807000,0 days 00:00:41.593000,0 days 00:00:23.787000,0 days 02:14:38.240000,0 days 02:15:19.833000,0 days 02:15:43.620000,234.0,264.0,282.0,302.0,False,HARD,12.0,True,RB,0 days 02:14:07.409000,2024-03-02 16:17:49.840,1,13.0,False,,False,True,bahrain_2024
0 days 02:17:19.992000,TSU,22,0 days 00:01:36.396000,47.0,3.0,,,0 days 00:00:30.794000,0 days 00:00:41.765000,0 days 00:00:23.837000,0 days 02:16:14.414000,0 days 02:16:56.179000,0 days 02:17:20.016000,233.0,264.0,283.0,301.0,False,HARD,13.0,True,RB,0 days 02:15:43.596000,2024-03-02 16:19:26.027,1,13.0,False,,False,True,bahrain_2024
0 days 02:18:56.546000,TSU,22,0 days 00:01:36.554000,48.0,3.0,,,0 days 00:00:30.848000,0 days 00:00:41.679000,0 days 00:00:24.027000,0 days 02:17:50.864000,0 days 02:18:32.543000,0 days 02:18:56.570000,235.0,262.0,287.0,304.0,False,HARD,14.0,True,RB,0 days 02:17:19.992000,2024-03-02 16:21:02.423,1,13.0,False,,False,True,bahrain_2024
0 days 02:20:33.241000,TSU,22,0 days 00:01:36.695000,49.0,3.0,,,0 days 00:00:30.670000,0 days 00:00:42.043000,0 days 00:00:23.982000,0 days 02:19:27.240000,0 days 02:20:09.283000,0 days 02:20:33.265000,235.0,265.0,288.0,314.0,False,HARD,15.0,True,RB,0 days 02:18:56.546000,2024-03-02 16:22:38.977,1,13.0,False,,False,True,bahrain_2024
0 days 02:22:10.068000,TSU,22,0 days 00:01:36.827000,50.0,3.0,,,0 days 00:00:30.762000,0 days 00:00:42.171000,0 days 00:00:23.894000,0 days 02:21:04.027000,0 days 02:21:46.198000,0 days 02:22:10.092000,236.0,261.0,289.0,320.0,False,HARD,16.0,True,RB,0 days 02:20:33.241000,2024-03-02 16:24:15.672,1,13.0,False,,False,True,bahrain_2024
0 days 02:23:47.135000,TSU,22,0 days 00:01:37.067000,51.0,3.0,,,0 days 00:00:30.949000,0 days 00:00:42.066000,0 days 00:00:24.052000,0 days 02:22:41.041000,0 days 02:23:23.107000,0 days 02:23:47.159000,236.0,263.0,288.0,323.0,False,HARD,17.0,True,RB,0 days 02:22:10.068000,2024-03-02 16:25:52.499,1,13.0,False,,False,True,bahrain_2024
0 days 02:25:26.177000,TSU,22,0 days 00:01:39.042000,52.0,3.0,,,0 days 00:00:31.511000,0 days 00:00:43.537000,0 days 00:00:23.994000,0 days 02:24:18.670000,0 days 02:25:02.207000,0 days 02:25:26.201000,194.0,259.0,290.0,324.0,False,HARD,18.0,True,RB,0 days 02:23:47.135000,2024-03-02 16:27:29.566,1,14.0,False,,False,True,bahrain_2024
0 days 02:27:03.015000,TSU,22,0 days 00:01:36.838000,53.0,3.0,,,0 days 00:00:30.739000,0 days 00:00:42.138000,0 days 00:00:23.961000,0 days 02:25:56.940000,0 days 02:26:39.078000,0 days 02:27:03.039000,236.0,263.0,289.0,316.0,False,HARD,19.0,True,RB,0 days 02:25:26.177000,2024-03-02 16:29:08.608,1,14.0,False,,False,True,bahrain_2024
0 days 02:28:39.687000,TSU,22,0 days 00:01:36.672000,54.0,3.0,,,0 days 00:00:30.741000,0 days 00:00:41.883000,0 days 00:00:24.048000,0 days 02:27:33.780000,0 days 02:28:15.663000,0 days 02:28:39.711000,236.0,261.0,288.0,319.0,False,HARD,20.0,True,RB,0 days 02:27:03.015000,2024-03-02 16:30:45.446,1,14.0,False,,False,True,bahrain_2024
0 days 02:30:16.956000,TSU,22,0 days 00:01:37.269000,55.0,3.0,,,0 days 00:00:30.810000,0 days 00:00:42.254000,0 days 00:00:24.205000,0 days 02:29:10.521000,0 days 02:29:52.775000,0 days 02:30:16.980000,235.0,263.0,289.0,326.0,False,HARD,21.0,True,RB,0 days 02:28:39.687000,2024-03-02 16:32:22.118,1,14.0,False,,False,True,bahrain_2024
0 days 02:31:54.429000,TSU,22,0 days 00:01:37.473000,56.0,3.0,,,0 days 00:00:30.742000,0 days 00:00:42.530000,0 days 00:00:24.201000,0 days 02:30:47.722000,0 days 02:31:30.252000,0 days 02:31:54.453000,234.0,262.0,288.0,324.0,False,HARD,22.0,True,RB,0 days 02:30:16.956000,2024-03-02 16:33:59.387,1,14.0,False,,False,True,bahrain_2024
0 days 01:03:22.919000,ALB,23,0 days 00:01:38.826000,2.0,1.0,,,0 days 00:00:31.419000,0 days 00:00:43.106000,0 days 00:00:24.301000,0 days 01:02:15.526000,0 days 01:02:58.632000,0 days 01:03:22.933000,229.0,245.0,286.0,295.0,True,SOFT,2.0,True,Williams,0 days 01:01:44.093000,2024-03-02 15:05:26.524,1,11.0,False,,False,True,bahrain_2024
0 days 01:05:01.426000,ALB,23,0 days 00:01:38.507000,3.0,1.0,,,0 days 00:00:31.002000,0 days 00:00:43.081000,0 days 00:00:24.424000,0 days 01:03:53.935000,0 days 01:04:37.016000,0 days 01:05:01.440000,229.0,244.0,286.0,312.0,True,SOFT,3.0,True,Williams,0 days 01:03:22.919000,2024-03-02 15:07:05.350,1,11.0,False,,False,True,bahrain_2024
0 days 01:06:39.848000,ALB,23,0 days 00:01:38.422000,4.0,1.0,,,0 days 00:00:31.023000,0 days 00:00:43.007000,0 days 00:00:24.392000,0 days 01:05:32.463000,0 days 01:06:15.470000,0 days 01:06:39.862000,226.0,244.0,284.0,319.0,True,SOFT,4.0,True,Williams,0 days 01:05:01.426000,2024-03-02 15:08:43.857,1,11.0,False,,False,True,bahrain_2024
0 days 01:08:18.357000,ALB,23,0 days 00:01:38.509000,5.0,1.0,,,0 days 00:00:31.049000,0 days 00:00:43.027000,0 days 00:00:24.433000,0 days 01:07:10.911000,0 days 01:07:53.938000,0 days 01:08:18.371000,228.0,245.0,284.0,310.0,False,SOFT,5.0,True,Williams,0 days 01:06:39.848000,2024-03-02 15:10:22.279,1,11.0,False,,False,True,bahrain_2024
0 days 01:09:56.932000,ALB,23,0 days 00:01:38.575000,6.0,1.0,,,0 days 00:00:31.034000,0 days 00:00:43.141000,0 days 00:00:24.400000,0 days 01:08:49.405000,0 days 01:09:32.546000,0 days 01:09:56.946000,227.0,238.0,280.0,316.0,False,SOFT,6.0,True,Williams,0 days 01:08:18.357000,2024-03-02 15:12:00.788,1,11.0,False,,False,True,bahrain_2024
0 days 01:11:35.903000,ALB,23,0 days 00:01:38.971000,7.0,1.0,,,0 days 00:00:31.498000,0 days 00:00:43.186000,0 days 00:00:24.287000,0 days 01:10:28.444000,0 days 01:11:11.630000,0 days 01:11:35.917000,228.0,243.0,278.0,302.0,False,SOFT,7.0,True,Williams,0 days 01:09:56.932000,2024-03-02 15:13:39.363,1,11.0,False,,False,True,bahrain_2024
0 days 01:13:14.563000,ALB,23,0 days 00:01:38.660000,8.0,1.0,,,0 days 00:00:31.493000,0 days 00:00:42.899000,0 days 00:00:24.268000,0 days 01:12:07.410000,0 days 01:12:50.309000,0 days 01:13:14.577000,232.0,245.0,278.0,293.0,False,SOFT,8.0,True,Williams,0 days 01:11:35.903000,2024-03-02 15:15:18.334,1,11.0,False,,False,True,bahrain_2024
0 days 01:14:53.215000,ALB,23,0 days 00:01:38.652000,9.0,1.0,,,0 days 00:00:31.458000,0 days 00:00:42.976000,0 days 00:00:24.218000,0 days 01:13:46.035000,0 days 01:14:29.011000,0 days 01:14:53.229000,232.0,244.0,279.0,298.0,False,SOFT,9.0,True,Williams,0 days 01:13:14.563000,2024-03-02 15:16:56.994,1,11.0,False,,False,True,bahrain_2024
0 days 01:18:11.002000,ALB,23,0 days 00:01:38.835000,11.0,1.0,,,0 days 00:00:31.490000,0 days 00:00:42.923000,0 days 00:00:24.422000,0 days 01:17:03.671000,0 days 01:17:46.594000,0 days 01:18:11.016000,230.0,244.0,278.0,297.0,False,SOFT,11.0,True,Williams,0 days 01:16:32.167000,2024-03-02 15:20:14.598,1,11.0,False,,False,True,bahrain_2024
0 days 01:19:49.936000,ALB,23,0 days 00:01:38.934000,12.0,1.0,,,0 days 00:00:31.510000,0 days 00:00:43.065000,0 days 00:00:24.359000,0 days 01:18:42.526000,0 days 01:19:25.591000,0 days 01:19:49.950000,232.0,246.0,279.0,297.0,False,SOFT,12.0,True,Williams,0 days 01:18:11.002000,2024-03-02 15:21:53.433,1,9.0,False,,False,True,bahrain_2024
0 days 01:21:28.759000,ALB,23,0 days 00:01:38.823000,13.0,1.0,,,0 days 00:00:31.569000,0 days 00:00:42.884000,0 days 00:00:24.370000,0 days 01:20:21.519000,0 days 01:21:04.403000,0 days 01:21:28.773000,228.0,243.0,278.0,293.0,False,SOFT,13.0,True,Williams,0 days 01:19:49.936000,2024-03-02 15:23:32.367,1,6.0,False,,False,True,bahrain_2024
0 days 01:23:07.736000,ALB,23,0 days 00:01:38.977000,14.0,1.0,,,0 days 00:00:31.598000,0 days 00:00:42.931000,0 days 00:00:24.448000,0 days 01:22:00.371000,0 days 01:22:43.302000,0 days 01:23:07.750000,229.0,248.0,277.0,296.0,False,SOFT,14.0,True,Williams,0 days 01:21:28.759000,2024-03-02 15:25:11.190,1,5.0,False,,False,True,bahrain_2024
0 days 01:28:25.640000,ALB,23,0 days 00:01:37.392000,17.0,2.0,,,0 days 00:00:30.812000,0 days 00:00:42.564000,0 days 00:00:24.016000,0 days 01:27:19.074000,0 days 01:28:01.638000,0 days 01:28:25.654000,225.0,250.0,279.0,330.0,True,HARD,2.0,True,Williams,0 days 01:26:48.248000,2024-03-02 15:30:30.679,1,14.0,False,,False,True,bahrain_2024
0 days 01:30:03.230000,ALB,23,0 days 00:01:37.590000,18.0,2.0,,,0 days 00:00:31.214000,0 days 00:00:42.369000,0 days 00:00:24.007000,0 days 01:28:56.868000,0 days 01:29:39.237000,0 days 01:30:03.244000,230.0,250.0,280.0,294.0,False,HARD,3.0,True,Williams,0 days 01:28:25.640000,2024-03-02 15:32:08.071,1,14.0,False,,False,True,bahrain_2024
0 days 01:31:40.993000,ALB,23,0 days 00:01:37.763000,19.0,2.0,,,0 days 00:00:31.357000,0 days 00:00:42.448000,0 days 00:00:23.958000,0 days 01:30:34.601000,0 days 01:31:17.049000,0 days 01:31:41.007000,229.0,247.0,280.0,293.0,False,HARD,4.0,True,Williams,0 days 01:30:03.230000,2024-03-02 15:33:45.661,1,14.0,False,,False,True,bahrain_2024
0 days 01:33:18.694000,ALB,23,0 days 00:01:37.701000,20.0,2.0,,,0 days 00:00:31.328000,0 days 00:00:42.379000,0 days 00:00:23.994000,0 days 01:32:12.335000,0 days 01:32:54.714000,0 days 01:33:18.708000,233.0,250.0,280.0,296.0,False,HARD,5.0,True,Williams,0 days 01:31:40.993000,2024-03-02 15:35:23.424,1,14.0,False,,False,True,bahrain_2024
0 days 01:34:56.612000,ALB,23,0 days 00:01:37.918000,21.0,2.0,,,0 days 00:00:31.227000,0 days 00:00:42.440000,0 days 00:00:24.251000,0 days 01:33:49.935000,0 days 01:34:32.375000,0 days 01:34:56.626000,234.0,252.0,279.0,296.0,False,HARD,6.0,True,Williams,0 days 01:33:18.694000,2024-03-02 15:37:01.125,1,14.0,False,,False,True,bahrain_2024
0 days 01:36:34.643000,ALB,23,0 days 00:01:38.031000,22.0,2.0,,,0 days 00:00:31.199000,0 days 00:00:42.733000,0 days 00:00:24.099000,0 days 01:35:27.825000,0 days 01:36:10.558000,0 days 01:36:34.657000,232.0,253.0,280.0,300.0,False,HARD,7.0,True,Williams,0 days 01:34:56.612000,2024-03-02 15:38:39.043,1,14.0,False,,False,True,bahrain_2024
0 days 01:38:12.512000,ALB,23,0 days 00:01:37.869000,23.0,2.0,,,0 days 00:00:31.296000,0 days 00:00:42.361000,0 days 00:00:24.212000,0 days 01:37:05.953000,0 days 01:37:48.314000,0 days 01:38:12.526000,232.0,259.0,288.0,296.0,False,HARD,8.0,True,Williams,0 days 01:36:34.643000,2024-03-02 15:40:17.074,1,14.0,False,,False,True,bahrain_2024
0 days 01:39:50.716000,ALB,23,0 days 00:01:38.204000,24.0,2.0,,,0 days 00:00:31.035000,0 days 00:00:42.857000,0 days 00:00:24.312000,0 days 01:38:43.561000,0 days 01:39:26.418000,0 days 01:39:50.730000,231.0,255.0,286.0,329.0,False,HARD,9.0,True,Williams,0 days 01:38:12.512000,2024-03-02 15:41:54.943,1,14.0,False,,False,True,bahrain_2024
0 days 01:41:28.942000,ALB,23,0 days 00:01:38.226000,25.0,2.0,,,0 days 00:00:31.095000,0 days 00:00:42.952000,0 days 00:00:24.179000,0 days 01:40:21.825000,0 days 01:41:04.777000,0 days 01:41:28.956000,230.0,254.0,287.0,313.0,False,HARD,10.0,True,Williams,0 days 01:39:50.716000,2024-03-02 15:43:33.147,1,14.0,False,,False,True,bahrain_2024
0 days 01:43:07.042000,ALB,23,0 days 00:01:38.100000,26.0,2.0,,,0 days 00:00:31.041000,0 days 00:00:42.821000,0 days 00:00:24.238000,0 days 01:41:59.997000,0 days 01:42:42.818000,0 days 01:43:07.056000,231.0,255.0,288.0,328.0,False,HARD,11.0,True,Williams,0 days 01:41:28.942000,2024-03-02 15:45:11.373,1,14.0,False,,False,True,bahrain_2024
0 days 01:44:45.338000,ALB,23,0 days 00:01:38.296000,27.0,2.0,,,0 days 00:00:31.029000,0 days 00:00:43.069000,0 days 00:00:24.198000,0 days 01:43:38.085000,0 days 01:44:21.154000,0 days 01:44:45.352000,231.0,252.0,286.0,328.0,False,HARD,12.0,True,Williams,0 days 01:43:07.042000,2024-03-02 15:46:49.473,1,14.0,False,,False,True,bahrain_2024
0 days 01:46:23.386000,ALB,23,0 days 00:01:38.048000,28.0,2.0,,,0 days 00:00:31.108000,0 days 00:00:42.692000,0 days 00:00:24.248000,0 days 01:45:16.460000,0 days 01:45:59.152000,0 days 01:46:23.400000,229.0,254.0,285.0,313.0,False,HARD,13.0,True,Williams,0 days 01:44:45.338000,2024-03-02 15:48:27.769,1,13.0,False,,False,True,bahrain_2024
0 days 01:48:01.265000,ALB,23,0 days 00:01:37.879000,29.0,2.0,,,0 days 00:00:31.127000,0 days 00:00:42.585000,0 days 00:00:24.167000,0 days 01:46:54.527000,0 days 01:47:37.112000,0 days 01:48:01.279000,232.0,254.0,286.0,309.0,False,HARD,14.0,True,Williams,0 days 01:46:23.386000,2024-03-02 15:50:05.817,1,12.0,False,,False,True,bahrain_2024
0 days 01:49:39.233000,ALB,23,0 days 00:01:37.968000,30.0,2.0,,,0 days 00:00:31.045000,0 days 00:00:42.634000,0 days 00:00:24.289000,0 days 01:48:32.324000,0 days 01:49:14.958000,0 days 01:49:39.247000,230.0,253.0,288.0,313.0,False,HARD,15.0,True,Williams,0 days 01:48:01.265000,2024-03-02 15:51:43.696,1,12.0,False,,False,True,bahrain_2024
0 days 01:51:17.368000,ALB,23,0 days 00:01:38.135000,31.0,2.0,,,0 days 00:00:31.093000,0 days 00:00:42.811000,0 days 00:00:24.231000,0 days 01:50:10.340000,0 days 01:50:53.151000,0 days 01:51:17.382000,231.0,255.0,286.0,326.0,False,HARD,16.0,True,Williams,0 days 01:49:39.233000,2024-03-02 15:53:21.664,1,12.0,False,,False,True,bahrain_2024
0 days 01:52:55.551000,ALB,23,0 days 00:01:38.183000,32.0,2.0,,,0 days 00:00:31.143000,0 days 00:00:42.707000,0 days 00:00:24.333000,0 days 01:51:48.525000,0 days 01:52:31.232000,0 days 01:52:55.565000,231.0,253.0,279.0,308.0,False,HARD,17.0,True,Williams,0 days 01:51:17.368000,2024-03-02 15:54:59.799,1,11.0,False,,False,True,bahrain_2024
0 days 01:54:33.897000,ALB,23,0 days 00:01:38.346000,33.0,2.0,,,0 days 00:00:31.537000,0 days 00:00:42.677000,0 days 00:00:24.132000,0 days 01:53:27.102000,0 days 01:54:09.779000,0 days 01:54:33.911000,232.0,253.0,279.0,289.0,False,HARD,18.0,True,Williams,0 days 01:52:55.551000,2024-03-02 15:56:37.982,1,11.0,False,,False,True,bahrain_2024
0 days 01:56:11.647000,ALB,23,0 days 00:01:37.750000,34.0,2.0,,,0 days 00:00:31.413000,0 days 00:00:42.368000,0 days 00:00:23.969000,0 days 01:55:05.324000,0 days 01:55:47.692000,0 days 01:56:11.661000,232.0,257.0,280.0,291.0,False,HARD,19.0,True,Williams,0 days 01:54:33.897000,2024-03-02 15:58:16.328,1,11.0,False,,False,True,bahrain_2024
0 days 01:57:49.414000,ALB,23,0 days 00:01:37.767000,35.0,2.0,,,0 days 00:00:31.295000,0 days 00:00:42.496000,0 days 00:00:23.976000,0 days 01:56:42.956000,0 days 01:57:25.452000,0 days 01:57:49.428000,233.0,252.0,279.0,298.0,False,HARD,20.0,True,Williams,0 days 01:56:11.647000,2024-03-02 15:59:54.078,1,10.0,False,,False,True,bahrain_2024
0 days 02:03:03.508000,ALB,23,0 days 00:01:36.129000,38.0,3.0,,,0 days 00:00:30.735000,0 days 00:00:41.742000,0 days 00:00:23.652000,0 days 02:01:58.128000,0 days 02:02:39.870000,0 days 02:03:03.522000,237.0,253.0,282.0,304.0,True,HARD,2.0,True,Williams,0 days 02:01:27.379000,2024-03-02 16:05:09.810,1,16.0,False,,False,True,bahrain_2024
0 days 02:04:39.364000,ALB,23,0 days 00:01:35.856000,39.0,3.0,,,0 days 00:00:30.737000,0 days 00:00:41.650000,0 days 00:00:23.469000,0 days 02:03:34.259000,0 days 02:04:15.909000,0 days 02:04:39.378000,237.0,254.0,282.0,305.0,True,HARD,3.0,True,Williams,0 days 02:03:03.508000,2024-03-02 16:06:45.939,1,16.0,False,,False,True,bahrain_2024
0 days 02:06:15.087000,ALB,23,0 days 00:01:35.723000,40.0,3.0,,,0 days 00:00:30.707000,0 days 00:00:41.503000,0 days 00:00:23.513000,0 days 02:05:10.085000,0 days 02:05:51.588000,0 days 02:06:15.101000,236.0,260.0,281.0,305.0,True,HARD,4.0,True,Williams,0 days 02:04:39.364000,2024-03-02 16:08:21.795,1,16.0,False,,False,True,bahrain_2024
0 days 02:07:50.972000,ALB,23,0 days 00:01:35.885000,41.0,3.0,,,0 days 00:00:30.746000,0 days 00:00:41.557000,0 days 00:00:23.582000,0 days 02:06:45.847000,0 days 02:07:27.404000,0 days 02:07:50.986000,236.0,259.0,282.0,300.0,False,HARD,5.0,True,Williams,0 days 02:06:15.087000,2024-03-02 16:09:57.518,1,16.0,False,,False,True,bahrain_2024
0 days 02:09:26.771000,ALB,23,0 days 00:01:35.799000,42.0,3.0,,,0 days 00:00:30.759000,0 days 00:00:41.498000,0 days 00:00:23.542000,0 days 02:08:21.745000,0 days 02:09:03.243000,0 days 02:09:26.785000,234.0,262.0,281.0,301.0,False,HARD,6.0,True,Williams,0 days 02:07:50.972000,2024-03-02 16:11:33.403,1,15.0,False,,False,True,bahrain_2024
0 days 02:11:02.537000,ALB,23,0 days 00:01:35.766000,43.0,3.0,,,0 days 00:00:30.760000,0 days 00:00:41.472000,0 days 00:00:23.534000,0 days 02:09:57.545000,0 days 02:10:39.017000,0 days 02:11:02.551000,234.0,261.0,281.0,292.0,False,HARD,7.0,True,Williams,0 days 02:09:26.771000,2024-03-02 16:13:09.202,1,15.0,False,,False,True,bahrain_2024
